"years","X15.16QA","X37.4QA","X39.8QA","X88.12QA","X89.12QA","X95.8QA","X117.8QA","X133.12QA","X138.8QA","X179.4QA","X184.4QA","X206.12QA","X210.8QA","X215.8QA","X223.4QA","X233.12QA","X237.8QA","X238.8QA","X261.16QA","X278.16QA","X18.16QR","X20.12QR","X21.8QR","X54.12QR","X63.8QR","X74.12QR","X77.QR","X92.QR","X94.16QR","X109.15QR","X118.QR","X129.16QR","X134.8QR","X135.4QR","X140.12QR","X165.QR","X172.12QR","X180.12QR","X182.12QR","X183.8QR","X187.12QR","X194.12QR","X205.8QR","X207.4QR","X213.12QR","X217.12QR","X224.QR","X227.11QR","X236.12QR","X239.4QR","X241.4QR","X245.8QR","X276.4QR","X277.12QR","X46.8QV","X62.8QV","X65.8QV","X178.8QV","X230.16QV","X274.8QV","X125.12QP","X22.12QM","X23.8QM","X79.8.QM"
1967,0.196205594811732,0.477356746765249,0.0136712653723703,0.258396192528736,0.139089502192417,0.221500457456542,-0.183373590982287,0.0688837810659387,0.471365223134258,-0.205328814537064,-0.0977715552444289,0.200316219421143,0.172378215049009,-0.322761760242792,0.333383447342705,-0.0593331583092676,-0.112252411457183,-0.43709253673251,0.294328016593949,NA,0.0145552195694362,0.813913477122553,0.384765493573784,NA,NA,NA,-0.0938401262447625,0.0102682519406503,NA,NA,0.112127000031312,-0.0319218955682318,0.255714389376678,-0.0708962176262344,0.0350382601691502,NA,NA,0.0512229135378674,NA,NA,-0.0106986545631383,-0.199289159685199,0.99759838859622,-0.14493962780134,NA,0.146143550276058,-0.0792567623119297,NA,NA,1.15633577310156,NA,0.120370979411958,0.33354220420199,0.0691070256073539,-0.00514067384508515,NA,-0.0369886941666506,0.0901430992280173,0.118709073900842,1.06660412757974,0.361553784860558,-0.00935067194363505,0.318116472726286,0.645588678109003
1968,0.258909641595154,0.357005925409551,-0.0355298363511915,0.368881637496292,0.138187420456829,0.965664018161181,-0.110224265822236,0.0832300852707527,0.528881375035221,-0.164080812590691,-0.0571845723324005,0.203411962931761,0.192059515676004,-0.297763849790195,0.344112583277191,0.0778769375293565,-0.087308282208589,-0.447513243840971,0.243225989502057,NA,0.0676123588994738,0.729307714312959,0.403859266330288,NA,NA,NA,-0.07628226998749,0.121710876744434,NA,NA,0.144716692189893,-0.0221472737492974,0.120057267521135,-0.0639314317830547,-0.0149470447557226,NA,NA,0.119667247484683,NA,NA,0.00470529965329374,-0.136514681048102,1.35892416375862,-0.128289312490812,NA,0.0660079209505141,-0.132071061243572,NA,NA,1.71368666278393,NA,0.156862745098039,0.301348788952095,0.142630948305375,-0.039358700887635,NA,-0.0758727075358509,0.00414055252618956,0.132170764246236,0.929442560533048,0.343716003435442,-0.1279308264629,0.207944448592548,0.726122049651462
1969,0.220535845005124,0.207738332668528,-0.0693020686268492,0.279010720331014,0.11120488184887,1.22482093261219,-0.141111898016997,0.0361738633114098,0.3794165454701,-0.135871189479976,-0.0893123842523448,0.235979420893746,0.148619643253645,-0.340928137439765,0.314923619271445,0.0825653564039873,-0.119303305126551,-0.442563803257813,0.100318989649111,NA,0.0783370111272828,0.605490369714412,0.303747282261159,NA,NA,NA,-0.083929082070346,0.146459316856429,NA,NA,0.100009234463016,-0.00159963436928697,-0.0723599632690541,-0.0799400215547538,-0.0397095907113365,NA,NA,0.114784567727401,NA,NA,-0.0402902631863966,-0.127808676307008,1.1466515323496,-0.209105550347347,NA,0.0128641695043512,-0.185136226775354,NA,NA,2.38987770916576,NA,0.0424076607387142,0.160487048640269,0.199885199576121,-0.0836086575416357,NA,-0.0995533232367771,-0.1356408252909,0.172943508424182,0.582853252330575,0.28109439124487,-0.194490336957775,0.0969546872133553,0.72694624652456
1970,0.279996070919896,0.220360922866063,-0.0176912870411323,0.271791383219955,0.215875766462277,1.2298353335194,-0.033700231009648,0.0475739472533877,0.426779271892424,-0.114155770324048,-0.0945658126939694,0.262446717817562,0.195484254307784,-0.311075006769564,0.298919308357349,0.192293126301837,-0.0821317337639866,-0.341752839464316,0.0847084015619095,NA,0.0987202077343967,0.465210029831492,0.278233636078923,NA,NA,NA,-0.0842176755242381,0.0134556574923547,NA,NA,0.117127273835278,-0.111942726976896,-0.121903445097361,-0.0745840774508883,0.0306133902014703,NA,NA,0.101095290251917,NA,NA,-0.022207563764292,-0.084600169539418,1.09309267615411,-0.229002608674452,NA,0.0950459960790228,-0.196005606166784,NA,NA,2.90001158614297,NA,0.0154062519976987,0.109975283024626,0.303552840009052,-0.0720313238371701,NA,-0.145876424354105,-0.168516860017079,0.106777181862506,0.221612627602644,0.269491797146369,-0.166886799782457,0.0136469158837951,0.697351209941138
1971,0.258527302005563,0.126076799532778,0.0228869704878539,0.217846482826213,0.35335815552055,1.2127827459232,0.0362322219631616,0.0588235294117648,0.341753107926202,-0.0338812479033881,-0.0672419303291786,0.279774774774775,0.258059564015966,-0.23771724096458,0.209763911135873,0.254452671602962,-0.0312623978417838,-0.25326354679803,0.0623971649158334,NA,0.11520932199408,0.343255970400269,0.221799901912702,NA,NA,NA,-0.104133869745204,0.106002959205242,NA,NA,0.124961985280701,-0.156270165627017,-0.122629733103489,-0.0967393347115205,0.0787447334011332,NA,NA,0.0638598781549173,NA,NA,-0.0599354415143889,-0.051451650667291,0.972966030951005,-0.241723423895417,NA,0.174397671122687,-0.264042721518987,NA,NA,3.38677309007982,NA,0.00486097608399771,0.108382929090528,0.336704236646323,-0.0444014108859534,NA,-0.165617332090617,-0.188048801080716,0.11661309762957,-0.0531426059855356,0.262080607723148,-0.13017514328083,-0.0294740856888588,0.674017058456418
1972,0.181822429906542,0.0201944140197151,0.0630954760477047,0.16522341531001,0.251202886928629,1.03373772385904,0.138536676998215,-0.0232758003294422,0.261634935025688,-0.0104975491259272,-0.0872361683526914,0.294567331614421,0.187572843822844,-0.174375637104995,0.14357477428552,0.147081050443983,0.0708933232297719,-0.141113953946074,0.0258456627171711,NA,0.136316361745379,0.232137588726332,0.213040319651289,NA,NA,NA,-0.112110135015624,0.403168444875525,NA,NA,0.091537799412306,-0.143075245365322,-0.172877249653899,-0.0481595981064631,0.0664788084421184,NA,NA,0.00313922461152096,NA,NA,-0.0935670937289278,-0.015889134460307,0.790801954584651,-0.25579209429936,NA,0.214583411557091,-0.293760388697098,NA,NA,3.66943685073811,NA,-0.00130005200208008,0.112708436399616,0.351916834810071,-0.0242469776654599,NA,-0.165160575435111,-0.197981840780299,0.10296191819464,-0.245329418241879,0.171896792189679,-0.12324480462168,-0.0673394381112565,0.658491029737036
1973,0.18361699183617,-0.0315312312512498,0.102471368294153,0.112353433835846,0.255772411511743,0.933918817607369,0.330260383464915,-0.0590726385300029,0.211122331217542,0.0706152476453773,-0.0955205047318612,0.258317282437401,0.136103351955307,-0.0626533043661084,0.0577419141477611,0.265409570154096,0.194910597286216,-0.0783831762938687,0.000966825790077978,NA,0.24190101102279,0.156690886579127,0.185442744552619,NA,NA,NA,-0.11580122499472,0.372116349047142,NA,NA,0.140412302677251,-0.160576096302666,-0.139591209829868,-0.0479513064133017,0.0807520826000234,NA,NA,0.00853035648465062,NA,NA,-0.076024538502479,0.00281931846040706,0.675988581095369,-0.266281815796379,NA,0.24010436079016,-0.267805162041529,NA,NA,3.88263896563156,NA,-0.00686998394863573,0.177323078689089,0.392481469974702,0.0159089350613729,NA,-0.16935235158057,-0.195534534918403,0.0171005860313191,-0.377629854452645,0.0984455958549223,-0.114703493095045,-0.0815504708409053,0.691575827117996
1974,0.0863918439716312,-0.0979222777991536,0.0955536412431251,0.0892879054358052,0.212698412698413,0.913864245925314,0.463252560579565,-0.0704659498207886,0.185990848292855,0.126152016648499,-0.170571285392132,0.218848122499892,0.120249263849894,-0.0103281570465866,0.0248749756446061,0.259838597190395,0.307505640938312,-0.00528913963328621,-0.0152916288909037,-0.265628945978832,0.244898440077289,0.0633279285342798,0.0904506263217829,-0.31525804038893,NA,NA,-0.153329953174864,0.319152798789712,NA,NA,0.152788249841662,-0.180825242718447,-0.17825610248716,-0.0717592592592593,0.100432771228175,NA,NA,0.0241112662442272,NA,NA,-0.0690089265278096,0.044991235473609,0.563921297211786,-0.245549865886369,NA,0.293705494840257,-0.0883221893951173,NA,NA,4.13615282685512,NA,-0.0355118061179988,0.220155867540725,0.329443447037702,0.024420107475682,NA,-0.176857037654309,-0.22553542707187,-0.0265854333979507,-0.474708939025192,0.0444939854163762,-0.0744199440513411,-0.114843637707644,0.569605671245015
1975,0.0415202394897826,-0.120354542576765,0.109435671757701,-0.0282462217823289,0.0931570208728651,0.785518220539517,0.559729908107834,-0.156090142402876,0.135505064330687,0.0869905956112853,-0.206539074960127,0.11618793681574,0.0906558790370715,-0.0434243176178661,-0.0684914692524855,0.277715679300884,0.378677541508884,0.0225054624908958,-0.0544005544005544,-0.308065911157437,0.235339059569838,-0.0123307261265468,0.0297199170124482,-0.346576119172186,NA,-0.037685932564857,-0.185472183608885,0.231768406337372,NA,NA,0.0730804001049838,-0.212207394443229,-0.207925250478442,-0.104270109235352,0.0632499491559894,NA,NA,0.0171062387458954,NA,NA,-0.171429351237752,0.0308203557698574,0.433968326830388,-0.253334065089732,NA,0.229118006895785,-0.021875785768167,NA,NA,3.62663926404384,NA,-0.0957148816973597,0.276506570004531,0.237273058105212,0.0967875077388732,NA,-0.189434167785104,-0.23614088177195,-0.00286609941782364,-0.566386081296743,-0.0169123632088271,-0.0586263963591228,-0.131946868135252,0.456495047884096
1976,-0.0361578689328321,-0.134024458377305,0.0560561804735567,-0.115659963305393,0.00651226003737475,0.341873624646338,0.738915738600546,-0.22956017269293,0.0801320932740262,-0.00889814464218106,-0.207382016282059,0.0404864473333079,0.0424189417130006,-0.0776505356483192,-0.117556346381969,0.226041363239149,0.49027881194672,0.158280598857848,-0.107160797008428,-0.300156215130551,0.248116707253237,-0.067713816482082,0.0266828380836871,-0.372280007657456,NA,-0.00450979345679663,-0.158205820582058,-0.0615400010006504,NA,NA,0.0084716949056497,-0.194338778250168,-0.244232074191359,-0.0928083567697871,-0.0328370669263948,NA,NA,0.0123341139734583,NA,0.359039159264356,-0.187992870260344,-0.00326647938851499,0.302163833075734,-0.304990204614715,NA,0.149401957230881,0.0527482269503547,NA,NA,2.30224602112152,NA,-0.124963707101794,0.344456159348018,0.233557152393293,0.160240464344942,NA,-0.184479773335432,-0.214642405538053,-0.00956688119672978,-0.604955687080254,-0.10424263223371,0.0104633138132965,-0.144523601216515,0.409357406328868
1977,-0.024882667098236,-0.146387238035658,0.00825224781377022,-0.130053163021372,-0.0345881686951599,0.260804434124785,0.582154301207789,-0.304146226732075,-0.0679705033664635,-0.101447302753959,-0.159381869908186,0.00728137577753377,0.010435001257229,-0.103816565837628,-0.191735257638967,0.181040096753186,0.577157549869365,0.404926534140017,-0.134615384615385,-0.282967420431573,0.273515870014903,-0.0977359891129532,-0.00476213615821967,-0.373221561251188,NA,0.0245436705287776,-0.193514487314217,-0.150999367796528,NA,NA,0.00574356664226589,-0.194787535410765,-0.225368390638544,-0.115110799157726,-0.0473596442468038,NA,NA,-0.0280116332465942,NA,0.401539727884569,-0.20402534272762,-0.0931515535827521,0.0920690323831685,-0.337525409947147,NA,0.151229837238158,0.0742923475310297,NA,NA,1.14569079819676,NA,-0.0940527211882816,0.322728654744465,0.209465684016582,0.233154109349906,NA,-0.17917081921467,-0.221555334859018,-0.0944895058115227,-0.63779694356181,-0.129523645595766,0.0238826938273772,-0.196439962959152,0.306898444647758
1978,-0.0421027306628173,-0.158543633211327,0.0319354838709677,-0.121428829414527,-0.0214806967984934,0.180525480005775,0.604231669266771,-0.346296171701541,-0.153212925420813,-0.169493034227979,-0.186088527551942,-0.0675557422380903,0.00356619754187101,-0.117237727857197,-0.195199376253063,0.0805298936726512,0.684283493677268,0.639638800968162,-0.142465909739259,-0.262096371088673,0.266543638732089,-0.0991163617816132,0.0104910389042692,-0.34585643112764,NA,0.0926806346398364,-0.176275046938964,-0.166199724583314,NA,NA,0.01814381270903,-0.184410209243504,-0.152291679347495,-0.148904232963074,-0.00476892395733973,NA,NA,-0.0763052208835342,NA,0.426196018813246,-0.260345630323446,-0.151662355687338,-0.0115821757171208,-0.327112260385632,NA,0.189252073404136,0.110961486668462,NA,NA,0.659698673648968,NA,-0.0868419476552674,0.362814097982075,0.174750009362945,0.305278991476255,NA,-0.179927872230809,-0.21216764308247,-0.111354263109166,-0.648741983226443,-0.173129367649565,0.083978970669618,-0.212819878847818,0.301037939707393
1979,-0.0562175129948021,-0.18382984345069,0.0168843160532912,-0.133740166164253,-0.0587135596190922,0.0340341655716162,0.757266542980829,-0.330481578584242,-0.149094517489457,-0.221391206605854,-0.172986092889006,-0.103856341807424,-0.0127585540305432,-0.0315505046491298,-0.187053172475424,0.0970291869353717,0.803136714205696,0.772891680944222,-0.129037983670572,-0.307202086562831,0.276869489496027,-0.135521235521236,0.0292819305473807,-0.360761090579871,NA,0.144923102594766,-0.165131886998595,-0.118254045150664,NA,NA,0.0324602641593911,-0.192835889219501,-0.0154424866363097,-0.135879806468042,-0.0265770185259998,NA,NA,-0.0608295862173496,NA,0.331887201735358,-0.262498589324004,-0.181418186455809,-0.0687394247038917,-0.305027050027354,NA,0.225438924168846,0.133561643835617,NA,NA,0.437082544558345,NA,-0.0522434695663043,0.394533967882887,0.176780128794848,0.36354940769627,NA,-0.175133063657654,-0.170339604202297,-0.111364596535699,-0.63014922410085,-0.185204168802324,0.14652993083711,-0.243310477464671,0.208895149929563
1980,-0.122208579541094,-0.339364821863106,-0.0422589567119059,-0.215526156260029,-0.155621334210382,-0.0459352900682146,0.556696198378099,-0.295987203560748,-0.277397850698236,-0.25140118940658,-0.142549902547214,-0.171117939021508,-0.116923459244533,-0.0455938998506407,-0.195573797770259,-0.112919876121655,0.787231368606259,0.588290840415486,-0.214887069616211,-0.298547287281352,0.204832243089259,-0.197311946293952,0.0460626255696574,-0.428039420500477,NA,0.115355065305674,-0.219956120021013,-0.00176020921343786,0.570418278529981,NA,-0.0352944385347626,-0.139000855014047,0.00387088308620917,-0.157686252602712,-0.0992131558169294,NA,NA,-0.0822142643986871,NA,0.123386607323488,-0.30174836968743,-0.264970984072108,-0.185101655003151,-0.335726030862636,NA,0.14873472198313,0.0572648827682386,NA,NA,0.20361843082499,NA,-0.0944346512213548,0.346309278350515,0.0651343656690508,0.328968427178816,NA,-0.172948221204649,-0.190471419267572,-0.0644052863436123,-0.60191422786674,-0.213377673008924,0.120768441667444,-0.262457191780822,0.118325145297499
1981,-0.164786165716723,-0.338735818476499,-0.0295714753025842,-0.205911402128983,-0.225966880059256,-0.153809580411268,0.46359463594636,-0.339159384103204,-0.273945116553556,-0.277777777777778,-0.156993078873433,-0.16409137305973,-0.199328859060403,-0.0676080782581257,-0.176443497783662,-0.142777378958284,0.671553771807683,0.492867155933042,-0.257207529187515,-0.196673741906016,0.183294712449968,-0.235785929913888,0.0652282990466635,-0.469571230982019,NA,0.106376573617953,-0.204295476732834,-0.0233158146201624,0.448213066241748,NA,-0.0705577032251088,-0.104780114722753,0.132588075880759,-0.149232769830949,-0.131286195286195,NA,NA,-0.0368135801206668,NA,-0.0475588912833468,-0.314069547504729,-0.321937673557544,-0.210024410089504,-0.355333289465026,0.629530579210359,0.0647423352902805,0.0864462957986205,NA,NA,0.0269286754002912,NA,-0.11984004127967,0.278163028520547,-0.0184302616230629,0.320981399724977,NA,-0.172662198513655,-0.177112849975304,-0.0465053521633533,-0.55513356121028,-0.278548737669286,0.0772243468644887,-0.272296574460188,0.0140114328321114
1982,-0.220157368233759,-0.334093806616118,-0.119014790674354,-0.17207936979786,-0.156705656144849,-0.220088626292467,0.325936314139581,-0.260448746150462,-0.227019582010899,-0.276445574503529,-0.163303003352261,-0.19850449002411,-0.186039379255352,-0.107107029863415,-0.167042621393803,-0.188503664662769,0.567851246167152,0.427436602505347,-0.343806104129264,-0.0937618367763177,0.147463232999813,-0.268391622181219,0.0538004691321057,-0.4530845862466,NA,0.158829414707354,-0.206115740894452,-0.0898617511520737,0.379702491438132,NA,-0.0717607070020396,-0.102443369814202,0.348490131808355,-0.205277848261862,-0.155082232407657,-0.376125623279006,NA,0.0282689198351849,NA,-0.135748294485503,-0.298190799262037,-0.370075872534143,-0.246059516548425,-0.374398361495136,0.568385650224215,-0.00207122542351921,0.133067801212999,NA,NA,-0.0578427239941923,NA,-0.136618068211403,0.214379119154723,-0.0347165893384381,0.261654766904662,NA,-0.186232779532244,-0.187255391242678,-0.0168067226890756,-0.470551043237197,-0.299358184213882,0.0332204630731216,-0.260352658295485,-0.0985418765929702
1983,-0.278427246512353,-0.328056167400881,-0.162323066642367,-0.135828031472349,-0.138664980770244,-0.256465636595226,0.175980536714833,-0.194675413837821,-0.228634387469478,-0.300595238095238,-0.09814453125,-0.227413463210993,-0.177576986907616,-0.144747663551402,-0.129939969984992,-0.261176093574748,0.354181406537427,0.438435323751667,-0.345970419559312,-0.0869846117702338,0.00827628881927519,-0.301929577464789,0.0239049667579195,-0.426010837849104,NA,0.203695842884229,-0.188807370755844,-0.160453216374269,0.345896958410925,NA,-0.110128893947013,-0.0915492957746479,0.518640576725026,-0.1615468579448,-0.130248337630615,-0.315237817950822,NA,0.100767503785308,NA,-0.189602607232969,-0.281370319842353,-0.371959418164039,-0.270005993123679,-0.366318575209212,0.454487970853031,-0.00772421255109403,0.150543334216804,NA,NA,0.00751420229500032,NA,-0.133566071890354,0.104107251675807,-0.0371326576145853,0.216604792440094,NA,-0.185083770362463,-0.191022245762712,0.0306980258807972,-0.385646993627043,-0.288303633822502,0.00367039823820864,-0.27186059584036,-0.171843644894152
1984,-0.283650903749643,-0.310940499040307,-0.214359160466945,-0.145126164013217,-0.114275029383481,-0.273432867999784,0.0713627206610442,-0.153852086064626,-0.190657090283137,-0.309882083773319,0.0160108753115323,-0.233510957405512,-0.198911913931169,-0.150692028717341,-0.147148288973384,-0.334124159746936,0.184878874706955,0.415455512229706,-0.365700957525166,0.00209460093162845,-0.0596619409059075,-0.30153638116063,0.0454025560694216,-0.371268762123581,NA,0.227245534569695,-0.171058193602931,-0.200055048396715,0.290853175527701,NA,-0.13740418072888,0.0106397306397305,0.815941011235955,-0.0795836495717229,-0.146514781665311,-0.289160263446762,NA,0.179644486392953,NA,-0.181347801872047,-0.256637984019668,-0.341513419483101,-0.280512091038407,-0.390684478919773,0.459159911569639,-0.00147171366338975,0.130308715674569,NA,NA,0.00941672220669492,NA,-0.137910987662296,0.0231737686773657,-0.0453361628243465,0.197875166002656,NA,-0.186038846380224,-0.180161224210958,0.0840208629682314,-0.296268469822189,-0.290319711859131,-0.058669274189964,-0.246404379697504,-0.189465364421611
1985,-0.27180704823794,-0.255721894342882,-0.244764626961442,-0.0910408586986329,-0.125739083265528,-0.272476675148431,0.00608684330447235,-0.0349770642201836,-0.122528929604629,-0.299882840663302,0.0429068419018167,-0.22874515907199,-0.207466861242855,-0.0974288548104066,-0.117933851627355,-0.38348974073485,0.056804805167366,0.516347318185056,-0.42781238548919,0.0822115384615384,-0.0822744480677687,-0.271323670641077,0.0760086636780336,-0.335219989350583,NA,0.203495385305916,-0.177741466957153,-0.199413628410649,0.257116579555396,NA,-0.0594613691333532,0.0806720355456818,1.1203098351336,-0.0787139689578715,-0.163952344518527,-0.193888242142026,NA,0.202082790939859,NA,-0.0958860641355882,-0.167501152908624,-0.338685208596713,-0.273920419987836,-0.416979051819184,0.470257165122521,0.0580641269266733,0.179263067694944,NA,NA,0.0411845584346907,NA,-0.105252751598234,-0.0410196113230987,-0.0277786855779601,0.138547415955845,NA,-0.180624880015358,-0.164791328509725,0.00664690559597599,-0.095186548314931,-0.255519779208832,-0.0831099195710457,-0.235703136086278,-0.237973474204788
1986,-0.280657878004324,-0.243870967741936,-0.208674159948214,-0.0861199251484826,-0.0843366715427029,-0.0983366522197493,-0.110506918010996,0.177655196567726,-0.0506021089411618,-0.239589302769818,0.0169125028959765,-0.221925035723445,-0.256202804746494,0.0193848125600769,-0.114867589729802,-0.476597766690425,-0.0854382945650363,0.464787793990273,-0.438394699006064,0.118399234693877,-0.135209058915775,-0.252254693828387,0.0848100019688915,-0.334715868659144,NA,0.132073448599383,-0.243967637309762,-0.107959695047182,0.217499410541658,NA,0.00533812828365132,0.114150812387169,1.54904601571268,-0.110662090345438,-0.121737879441807,-0.0357716915124965,NA,0.191959695661115,NA,-0.188754280664285,-0.156317557455017,-0.287474601822114,-0.215331355093966,-0.372548251967271,0.374486939030688,0.18188698284561,0.222484210526316,NA,NA,0.18559974775911,NA,-0.0463866215409119,-0.0930671244780738,-0.0435460767149451,0.0899291286998988,NA,-0.191010422698321,-0.181230215042026,0.0151036178433438,0.0228225430833722,-0.229251472630621,-0.149742191162057,-0.22501704490114,-0.281420463937407
1987,-0.33952948010456,-0.170611945767681,-0.139750794038602,-0.0698876220162414,-0.0309604784801219,0.0275649022752926,-0.0894559730790802,0.424915499758571,0.12906776745786,-0.196415046705377,0.0143835089608491,-0.255911947400923,-0.217369665297997,0.102258521543462,-0.0967426937295111,-0.547617172115006,-0.14777806994478,0.368932636111966,-0.412579821200511,0.213512981904013,-0.233757160821573,-0.265978030683913,0.0629363800595675,-0.348549355153579,-0.301833759003257,0.0741761125104953,-0.23957557706627,-0.0354565242295796,0.112704307588426,NA,-0.0105817143497005,0.174922600619195,1.76695262961581,-0.110651558073654,-0.122301318706967,0.151914758940817,NA,0.225826771653543,NA,-0.315812202031369,-0.112018389542663,-0.206698832249493,-0.115629106147235,-0.372555437361918,0.259175861292502,0.222056679135231,0.278696700191173,NA,0.399724511786008,0.348468744593025,NA,-0.0565096234851921,-0.105380837947968,-0.0242470405281031,0.0459229898074745,-0.192815362542766,-0.195357082149535,-0.182216552030175,0.0559608458768122,0.0891469629877183,-0.200158188738939,-0.137938427236086,-0.191989551589029,-0.278093584609784
1988,-0.350872786638202,-0.0321275946275946,-0.0361988121287901,-0.0131551901336074,0.036867745233656,0.214552124732498,-0.131860450981584,0.629682997118155,0.234039466047591,-0.125890990942709,0.0466148723640399,-0.236345208153459,-0.143029380036804,0.172307428669351,-0.133139575115909,-0.607597999677367,-0.189119752562919,0.336172145574292,-0.302594810379242,0.315529212531753,-0.282873647942129,-0.275680555768083,0.033261235279981,-0.316770719358091,-0.248636680470704,0.0309124484581719,-0.262611165084822,-0.10826356854035,0.165292493292337,NA,-0.0806438367413977,0.187905272060896,2.023335966109,-0.0799529688418578,-0.124644246965209,0.326691743324271,NA,0.352608695652174,NA,-0.347001998667555,0.0744992039100974,-0.127835204878411,-0.126670073738775,-0.372723475355054,0.226941917424773,0.241464184285264,0.305777777777778,NA,0.37337811339647,0.493689546371489,NA,-0.0177084016527841,-0.130096225615783,0.0279912009436669,0.0342973165779509,-0.206542518498527,-0.141302708951098,-0.101475803683789,0.08154953589695,0.149841994382023,-0.179180623550631,-0.144309721335886,-0.185551629367884,-0.326299452718708
1989,-0.389510252499576,0.0963904176108773,0.0554546633804643,0.0119249702936684,0.0240814299900695,0.292476807726522,-0.177019180010558,0.672403132728772,0.245626822157434,-0.13753470294281,0.00142777821845009,-0.228214971209213,-0.110632465243783,0.0670441490234697,-0.174166952937135,-0.68873228284108,-0.245836220698225,0.239772361215505,-0.314584607023979,0.367452763176588,-0.31365829539836,-0.248069929177566,-0.000476530855372833,-0.245832365915951,-0.200014076576577,-0.0643946754760978,-0.313030472985605,-0.214823361353772,0.162444171396252,NA,-0.108006287944493,0.221466042818659,1.97774649775454,-0.0876407143278127,-0.106809355823674,0.376080908338973,NA,0.369842379902093,NA,-0.370920029249485,0.149196633511859,-0.0895068941341435,-0.133885986827163,-0.363509140208169,0.130084159177306,0.147904282883707,0.340912704722531,NA,0.262213798912627,0.340930556245961,NA,-0.0363972042727152,-0.124493583730816,-0.00756746614966071,0.0114936326354415,-0.229010845175767,-0.136253355358249,-0.0601920018846811,0.0745459731862699,0.157004830917875,-0.237838121199413,-0.213337770936473,-0.149487526590601,-0.339104378225404
1990,-0.403461992394108,0.486683037400831,0.183075889858966,0.100050002272831,0.0445988055050636,0.376844867169564,-0.151344515041103,0.64526326187889,0.452839191983458,-0.109961707721324,-0.00909233422166488,-0.151492932502342,0.00161812297734626,0.0723169425912199,-0.19982072674619,-0.657685077432638,-0.247404073787591,0.294346557128959,-0.197973672533649,0.415011270780502,-0.307984657687794,-0.17816929167595,0.0135382020892866,-0.0871579058811074,-0.0948441051083614,-0.0202469986223185,-0.269817375113893,-0.45070280618671,0.166621762056888,NA,-0.0536345387203484,0.258192651439921,2.2119469315731,-0.0623417339925238,-0.0843886957835877,0.436783360633881,NA,0.416300872486859,NA,-0.274775342613769,0.290125196248138,0.00755921384176056,-0.0903133903133902,-0.30451754177179,0.137438391558286,0.036475348419002,0.529183841714757,NA,0.200628975770138,0.249487844008392,NA,-0.000278086763070202,-0.0415135179286122,0.0962253080383336,0.0674403328224217,-0.259517215969193,-0.0875479131175468,-0.00560059409616932,0.0587625953479612,0.173848714629185,-0.275806710547439,-0.234065568314195,-0.109234430320971,-0.301653841736534
1991,-0.336521052875911,0.61,0.247960628328726,0.112262760272711,0.089131920710868,0.581472116870347,-0.148259746648629,0.82588161209068,0.52783873851906,-0.0634014423076923,0.0577954804096894,-0.114278495936671,0.1408976605959,0.0911244606142653,-0.163567733817979,-0.628082255513167,-0.167605840846727,0.359147149801149,-0.0635926222935044,0.312652597076825,-0.293656869202969,-0.112189172461499,0.0602449364107395,0.0632630081782625,0.0455097185583193,-0.00744551908378065,-0.208408310158678,-0.593581841307113,0.22133370009431,NA,-0.0318780721910357,0.328919265271252,2.06107555183346,-0.0282465150403522,-0.0272239620476885,0.553613566372035,NA,0.382630852532116,NA,-0.216431302176797,0.378924147293399,0.104295595194758,-0.0709871456822676,-0.240736960293968,0.150492355532521,0.024659212743146,0.617991424802111,NA,0.225880023337635,0.243368431710033,NA,0.0684449655576725,0.0393497994511294,0.16484449273394,0.0896340127109359,-0.296231553161381,-0.0271960762702524,0.00123207177607879,0.0666037735849057,0.184879529501043,-0.192178447276941,-0.198297617519996,-0.0949866490654345,-0.220319249977021
1992,-0.22755158951478,0.674425634824668,0.301557942662019,0.0435348503209012,-0.14187092279435,0.670745920745921,-0.178591426616064,0.743109260360896,0.404477843198017,-0.0601029990911846,0.0394930498773508,-0.0641729880547564,0.080783722682743,0.108806499006136,-0.154931584948689,-0.588593464582911,-0.15926585261891,0.294948630136986,0.167533059735522,0.232678519756937,-0.292828396359813,-0.0522313349505217,0.0660194174757282,0.0334096109839817,0.0972733229171916,-0.0421852891095283,-0.157918949437497,-0.616303797468354,0.144234959734723,NA,-0.00881767049449249,0.325393449595917,1.75610260653703,0.0279054916985952,0.0117110217627162,0.50908584834387,NA,0.313517626172965,NA,-0.158303698069768,0.352554589781641,0.161977259587589,-0.00127735672315427,-0.178097888361434,0.13875457259387,0.0146525820141879,0.646720460174163,NA,0.17580375394908,0.160295287333466,NA,0.0767433094609875,0.0665474985462925,0.119962354206581,0.103306702174878,-0.330567881419939,-0.00199662542182224,0.0178075108267082,0.0348383500557414,0.127319492926695,-0.176292162096578,-0.167714791851196,-0.0947564866654626,-0.11769734030312
